Mb	54
MČ	65
Nb	21
Nc	13
Ná	34
OB	61
OC	31
mA	57
má	21
mä	31
na	70
nä	26
nč	13
oa	26
oá	21
oč	26
ób	13
óc	13
ňa	45
MD	26
ME	117
MF	34
NF	13
Nd	34
Né	45
OE	34
Oé	21
mé	13
ne	39
od	64
of	66
Óe	26
ód	21
óf	13
ňe	34
NH	26
Ng	21
Ní	42
Og	13
Oi	31
mg	84
mh	13
mi	47
mí	61
ni	39
oh	72
Ói	13
óh	90
ňi	21
MJ	21
MK	21
NJ	21
NK	13
NL	47
OK	44
Ol	44
ml	13
oj	13
oľ	45
ól	13
ôj	21
ôk	13
ňĺ	26
Mo	13
Mó	13
NN	13
OO	13
Om	52
Oô	21
mm	13
mn	21
mô	76
mň	26
nm	13
no	64
nó	21
nô	37
on	62
oó	31
oň	90
Óm	34
ón	51
óo	21
ňo	13
MP	13
MQ	13
MR	87
MŠ	13
NP	21
NR	59
NS	31
NŠ	13
Oš	21
ms	21
mŕ	31
op	71
or	73
os	77
óp	31
ór	26
ós	13
ôs	44
MT	64
MV	13
NT	21
NU	26
NV	13
OÚ	13
mu	54
mú	39
nú	60
ot	59
ou	26
ov	13
óu	13
ňu	151
MW	31
MZ	13
Mx	21
MŽ	13
NW	13
NX	54
NZ	39
Ný	37
OW	13
OZ	68
Ox	21
Oy	21
OŽ	13
my	42
mý	39
ny	26
ów	13
óz	13
PC	79
Pa	39
Pb	31
QB	37
QC	26
Qa	13
Rb	21
Rc	26
SA	13
Sb	34
Sc	59
Sá	58
SČ	13
pá	91
pä	47
pč	21
ra	66
rá	61
sä	13
ŔÄ	13
Šč	13
ša	26
šb	13
šá	21
PD	21
Pe	60
Pé	44
QF	39
Qd	21
Qe	21
Rd	34
Rf	13
Ré	49
SD	34
SF	31
Sé	47
pf	34
re	72
se	54
ŕé	21
ŠD	67
ŠF	13
še	31
Pg	13
Ph	42
Qi	31
Qí	13
Rg	13
Rh	42
SH	37
SÍ	13
pi	31
pí	62
ri	42
rí	31
sg	21
si	99
ŕh	13
ŠG	39
ŠH	21
ši	55
ší	44
PJ	13
PK	21
QJ	21
QK	13
QL	39
RJ	62
RL	26
Rk	21
SJ	69
pl	68
pľ	13
sk	102
sl	62
sĺ	21
sľ	31
ŠL	21
šk	26
PN	42
Pó	13
Qm	13
Qn	13
Qo	13
RM	13
RO	51
Rn	21
SN	52
Sm	42
Só	26
pm	13
po	57
pô	45
pň	13
ró	62
rô	34
so	78
sň
ŠM	34
Šo	21
Šó	26
PQ	44
PR	51
PŠ	13
QQ	13
QS	13
Qp	13
Qr	13
RQ	34
RS	21
Rp	37
SQ	21
SR	68
SŠ	21
ps	13
pŕ	45
sp	39
ss	13
sŕ	13
ŠR	26
šp	37
šš	45
PV	13
Pt	50
Pu	55
Pú	31
QV	21
Qt	13
Qu	26
Rt	34
Rv	31
Su	88
ru	39
rú	26
st	72
sv	86
sú	13
sť	31
Šv	31
ŠÚ	13
št	13
šu	13
PZ	31
Pw	13
Px	21
Py	42
QY	13
QZ	21
Qx	13
RW	31
RX	13
Rz	26
SX	13
Sw	31
Sy	37
SŽ	34
pý	13
ry	31
rý	49
rž	26
sz	31
sý	31
Tb	31
Tc	31
Tä	13
TČ	21
UC	37
Ua	13
VA	42
VB	21
VC	26
ta	59
tá	13
ub	44
uá	21
uč	82
vá	69
vä	45
vč	37
Úc	13
úb	34
úč	61
ťa	50
ťá	26
TF	13
Td	13
Te	64
UD	56
UF	93
Ue	21
VD	13
VF	31
Ve	54
Vé	31
té	13
vď	13
úd	42
úf	31
úď
ťe	37
Th	39
Ug	13
Uh	65
Ui	31
Uí	13
VI	50
Vg	13
Vh	13
tg	34
ti	63
tí	114
ví	65
úh	44
Ťi	56
ťí	13
TJ	26
TK	57
Tl	26
UK	21
Uj	13
Uľ	13
VJ	34
VK	21
ul	21
vl	26
ÚK	13
Új	21
úl	37
úľ	31
TN	13
Tó	21
UN	65
Uo	13
VM	13
VN	13
tm	34
to	47
tô	26
um	34
uň	21
vo	51
vó	13
vô	26
Úm	13
Ún	44
ťo	13
TQ	21
TS	26
Tp	21
US	75
Ur	67
VP	13
VQ	13
VS	55
tr	57
tŕ	26
up	13
uš	37
vr	44
vŕ	13
vš	47
ÚP	21
ÚS	50
úr	21
TT	13
TV	57
Uu	13
VV	13
Vt	21
Vu	51
VÚ	31
tu	73
tú	31
ut	39
uv	62
ÚT	69
ÚV	37
ťu	21
TW	26
TX	13
TZ	42
TÝ	93
TŽ	13
UW	13
UX	21
Uz	31
VW	42
VX	21
VZ	37
Vý	21
VŽ	13
ty	21
uy	21
uý	13
už	13
vy	42
úz	31
úž	45
ťy	21
WC	74
Wa	31
Wb	34
XB	13
XC	21
Xa	34
Ya	26
Yb	13
ZC	26
Zá	13
ZČ	31
wá	21
wä	31
za	83
zb	42
ŽB	21
ža	74
žá	13
žč	13
WD	34
WF	21
We	42
XD	13
XF	13
Xe	31
YF	42
Ye	31
ZF	13
Zd	13
Ze	39
Zé	37
xé	13
yd	21
yé	13
ýe	13
ýé	52
žd	21
že	73
žé	21
WG	13
Wh	13
Wi	44
XH	13
YG	49
YH	13
Yi	50
ZG	21
Zh	13
Zi	21
xg	13
xi	45
xí	13
zí	13
žh	13
ži	31
WJ	13
WL	13
Wk	34
XJ	34
XK	13
XL	21
ZK	13
Zj	44
Zl	13
yl	51
zľ	13
ŽK	26
žl	42
WN	13
Wm	13
Wo	13
XM	13
XN	13
XO	13
YM	13
Yn	21
Yo	34
ZM	21
yó	13
zn	13
zo	39
zó	26
ým	37
ŽM	13
ŽO	13
WS	34
Wp	26
Wr	13
XP	37
XR	13
XS	13
YP	31
YS	21
Yr	13
ZP	13
ZS	13
ZŠ	100
xq	21
yq	21
zr	37
ŽP	13
ŽS	13
žr	31
WT	13
WV	13
Wu	84
XT	13
Xu	31
Yu	37
ZT	13
Zu	13
Zú	13
yt	13
yv	39
zv	21
ŽU	13
ŽÚ	21
žv	13
WX	21
WZ	21
Ww	13
Wy	21
XY	45
XZ	21
YW	13
YZ	13
Yy	13
ZW	31
ZX	31
ZY	37
Zz	13
xw	13
xx	13
zž	13
žy	21
.ac
.ba
.bb
.ca
.cc
.ad
.ae
.af
.bd
.be
.bf
.cd
.cf
.ag
.ai
.bg
.bh
.bi
.cg
.ch
.ci
.al
.bj
.ck
.cl
.am
.ao
.bm
.bn
.bo
.cm
.cn
.co
.aq
.ar
.as
.bq
.br
.bs
.cr
.at
.au
.bt
.cu
.cv
.aw
.ax
.az
.bw
.by
.bz
.cw
.cx
.cy
.cz
.ec
.de
.ee
.eg
.eh
.fi
.dj
.dk
.fj
.fk
.dm
.do
.fm
.fo
.er
.es
.fr
.et
.eu
.dz
.ga
.gd
.ge
.gf
.id
.ie
.gg
.gh
.gi
.gl
.hk
.il
.gm
.gn
.hm
.hn
.im
.in
.io
.gp
.gq
.gr
.gs
.hr
.iq
.ir
.is
.gt
.gu
.ht
.hu
.it
.gw
.gy
.la
.lb
.lc
.je
.ke
.kg
.kh
.ki
.li
.lk
.jm
.jo
.km
.kn
.jp
.kp
.kr
.lr
.ls
.lt
.lu
.lv
.kw
.ky
.kz
.ly
